Date	Year	Month	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
1989-05-27	1989	5	0	_		_
1989-05-28	1989	5	0	_		_
1989-05-29	1989	5	0	_		_
1989-05-30	1989	5	0	_		_
1989-05-31	1989	5	0	_		_
1989-06-01	1989	6	0	_		_
1989-06-02	1989	6	0	_		_
1989-06-03	1989	6	0	_		_
1989-06-04	1989	6	0	_		_
1989-06-05	1989	6	0	_		_
1989-06-06	1989	6	0	_		_
1989-06-07	1989	6	0	_		_
1989-06-08	1989	6	0	_		_
1989-06-09	1989	6	0	_		_
1989-06-10	1989	6	0	_		_
1989-06-11	1989	6	0	_		_
1989-06-12	1989	6	0	_		_
1989-06-13	1989	6	0	_		_
1989-06-14	1989	6	0	_		_
1989-06-15	1989	6	0	_		_
1989-06-16	1989	6	0	_		_
1989-06-17	1989	6	0	_		_
1989-06-18	1989	6	0	_		_
1989-06-19	1989	6	0	_		_
1989-06-20	1989	6	0	_		_
1989-06-21	1989	6	0	_		_
1989-06-22	1989	6	0	_		_
1989-06-23	1989	6	0	_		_
1989-06-24	1989	6	0	_		_
1989-06-25	1989	6	0	_		_
1989-06-26	1989	6	0	_		_
1989-06-27	1989	6	0	_		_
1989-06-28	1989	6	0	_		_
1989-06-29	1989	6	0	_		_
1989-06-30	1989	6	0	_		_
1989-07-01	1989	7	0	_		_
1989-07-02	1989	7	0	_		_
1989-07-03	1989	7	0	_		_
1989-07-04	1989	7	0	_		_
1989-07-05	1989	7	0	_		_
1989-07-06	1989	7	0	_		_
1989-07-07	1989	7	0	_		_
1989-07-08	1989	7	0	_		_
1989-07-09	1989	7	0	_		_
1989-07-10	1989	7	0	_		_
1989-07-11	1989	7	0	_		_
1989-07-12	1989	7	0	_		_
1989-07-13	1989	7	0	_		_
1989-07-14	1989	7	0	_		_
1989-07-15	1989	7	0	_		_
1989-07-16	1989	7	0	_		_
1989-07-17	1989	7	0	_		_
1989-07-18	1989	7	0	_		_
1989-07-19	1989	7	0	_		_
1989-07-20	1989	7	0	_		_
1989-07-21	1989	7	0	_		_
1989-07-22	1989	7	0	_		_
1989-07-23	1989	7	0	_		_
1989-07-24	1989	7	0	_		_
1989-07-25	1989	7	0	_		_
1989-07-26	1989	7	0	_		_
1989-07-27	1989	7	0	_		_
1989-07-28	1989	7	0	_		_
1989-07-29	1989	7	0	_		_
1989-07-30	1989	7	0	_		_
1989-07-31	1989	7	0	_		_
1989-08-01	1989	8	0	_		_
1989-08-02	1989	8	0	_		_
1989-08-03	1989	8	0	_		_
1989-08-04	1989	8	0	_		_
1989-08-05	1989	8	0	_		_
1989-08-06	1989	8	0	_		_
1989-08-07	1989	8	0	_		_
1989-08-08	1989	8	0	_		_
1989-08-09	1989	8	0	_		_
1989-08-10	1989	8	0	_		_
1989-08-11	1989	8	0	_		_
1989-08-12	1989	8	0	_		_
1989-08-13	1989	8	0	_		_
1989-08-14	1989	8	0	_		_
1989-08-15	1989	8	0	_		_
1989-08-16	1989	8	0	_		_
1989-08-17	1989	8	0	_		_
1989-08-18	1989	8	0	_		_
1989-08-19	1989	8	0	_		_
1989-08-20	1989	8	0	_		_
1989-08-21	1989	8	0	_		_
1989-08-22	1989	8	0	_		_
1989-08-23	1989	8	0	_		_
1989-08-24	1989	8	0	_		_
1989-08-25	1989	8	0	_		_
1989-08-26	1989	8	0	_		_
1989-08-27	1989	8	0	_		_
1989-08-28	1989	8	0	_		_
1989-08-29	1989	8	0	_		_
1989-08-30	1989	8	0	_		_
1989-08-31	1989	8	0	_		_
1989-09-01	1989	9	0	_		_
1989-09-02	1989	9	0	_		_
1989-09-03	1989	9	0	_		_
1989-09-04	1989	9	0	_		_
1989-09-05	1989	9	0	_		_
1989-09-06	1989	9	0	_		_
1989-09-07	1989	9	0	_		_
1989-09-08	1989	9	0	_		_
1989-09-09	1989	9	0	_		_
1989-09-10	1989	9	0	_		_
1989-09-11	1989	9	0	_		_
1989-09-12	1989	9	0	_		_
1989-09-13	1989	9	0	_		_
1989-09-14	1989	9	0	_		_
1989-09-15	1989	9	0	_		_
1989-09-16	1989	9	0	_		_
1989-09-17	1989	9	0	_		_
1989-09-18	1989	9	0	_		_
1989-09-19	1989	9	0	_		_
1989-09-20	1989	9	0	_		_
1989-09-21	1989	9	0	_		_
1989-09-22	1989	9	0	_		_
1989-09-23	1989	9	0	_		_
1989-09-24	1989	9	0	_		_
1989-09-25	1989	9	0	_		_
1989-09-26	1989	9	0	_		_
1989-09-27	1989	9	0	_		_
1989-09-28	1989	9	0	_		_
1989-09-29	1989	9	0	_		_
1989-09-30	1989	9	0	_		_
1989-10-01	1989	10	0	_		_
1989-10-02	1989	10	0	_		_
1989-10-03	1989	10	0	_		_
1989-10-04	1989	10	0	_		_
1989-10-05	1989	10	0	_		_
1989-10-06	1989	10	0	_		_
1989-10-07	1989	10	0	_		_
1989-10-08	1989	10	0	_		_
1989-10-09	1989	10	0	_		_
1989-10-10	1989	10	0	_		_
1989-10-11	1989	10	0	_		_
1989-10-12	1989	10	0	_		_
1989-10-13	1989	10	0	_		_
1989-10-14	1989	10	0	_		_
1989-10-15	1989	10	0	_		_
1989-10-16	1989	10	0	_		_
1989-10-17	1989	10	0	_		_
1989-10-18	1989	10	0	_		_
1989-10-19	1989	10	0	_		_
1989-10-20	1989	10	0	_		_
1989-10-21	1989	10	0	_		_
1989-10-22	1989	10	0.33	_		_
1989-10-23	1989	10	0.65	_		_
1989-10-24	1989	10	0.98	_		_
1989-10-25	1989	10	1.31	_		_
1989-10-26	1989	10	1.63	_		_
1989-10-27	1989	10	1.96	_		_
1989-10-28	1989	10	1.96	_		_
1989-10-29	1989	10	1.96	_		_
1989-10-30	1989	10	1.96	_		_
1989-10-31	1989	10	1.96	_		_
1989-11-01	1989	11	1.96	_		_
1989-11-02	1989	11	1.96	_		_
1989-11-03	1989	11	1.96	_		_
1989-11-04	1989	11	1.96	_		_
1989-11-05	1989	11	1.96	_		_
1989-11-06	1989	11	1.89	_		_
1989-11-07	1989	11	1.83	_		_
1989-11-08	1989	11	1.76	_		_
1989-11-09	1989	11	1.69	_		_
1989-11-10	1989	11	1.63	_		_
1989-11-11	1989	11	1.56	_		_
1989-11-12	1989	11	1.5	_		_
1989-11-13	1989	11	1.43	_		_
1989-11-14	1989	11	1.36	_		_
1989-11-15	1989	11	1.3	_		_
1989-11-16	1989	11	1.23	_		_
1989-11-17	1989	11	1.16	_		_
1989-11-18	1989	11	1.1	_		_
1989-11-19	1989	11	1.03	_		_
1989-11-20	1989	11	0.97	_		_
1989-11-21	1989	11	0.9	_		_
1989-11-22	1989	11	0.83	_		_
1989-11-23	1989	11	0.77	_		_
1989-11-24	1989	11	0.7	_		_
1989-11-25	1989	11	1.31	_		_
1989-11-26	1989	11	3.93	_		_
1989-11-27	1989	11	4.58	_		_
1989-11-28	1989	11	4.58	_		_
1989-11-29	1989	11	4.58	_		_
1989-11-30	1989	11	4.58	_		_
1989-12-01	1989	12	4.58	_		_
1989-12-02	1989	12	4.58	_		_
1989-12-03	1989	12	4.58	_		_
1989-12-04	1989	12	4.58	_		_
1989-12-05	1989	12	4.58	_		_
1989-12-06	1989	12	4.58	_		_
1989-12-07	1989	12	4.58	_		_
1989-12-08	1989	12	4.58	_		_
1989-12-09	1989	12	4.58	_		_
1989-12-10	1989	12	4.58	_		_
1989-12-11	1989	12	4.59	_		_
1989-12-12	1989	12	4.59	_		_
1989-12-13	1989	12	4.59	_		_
1989-12-14	1989	12	4.59	_		_
1989-12-15	1989	12	4.59	_		_
1989-12-16	1989	12	4.6	_		_
1989-12-17	1989	12	4.6	_		_
1989-12-18	1989	12	4.6	_		_
1989-12-19	1989	12	4.55	_		_
1989-12-20	1989	12	4.5	_		_
1989-12-21	1989	12	4.45	_		_
1989-12-22	1989	12	4.39	_		_
1989-12-23	1989	12	4.34	_		_
1989-12-24	1989	12	4.29	_		_
1989-12-25	1989	12	4.24	_		_
1989-12-26	1989	12	4.19	_		_
1989-12-27	1989	12	4.14	_		_
1989-12-28	1989	12	4.08	_		_
1989-12-29	1989	12	4.03	_		_
1989-12-30	1989	12	3.98	_		_
1989-12-31	1989	12	3.93	_		_
1990-01-01	1990	1	4.58	_		_
1990-01-02	1990	1	4.58	_		_
1990-01-03	1990	1	4.58	_		_
1990-01-04	1990	1	4.58	_		_
1990-01-05	1990	1	4.58	_		_
1990-01-06	1990	1	3.93	_		_
1990-01-07	1990	1	3.93	_		_
1990-01-08	1990	1	4.58	_		_
1990-01-09	1990	1	4.58	_		_
1990-01-10	1990	1	4.58	_		_
1990-01-11	1990	1	4.58	_		_
1990-01-12	1990	1	4.58	_		_
1990-01-13	1990	1	6.54	_		_
1990-01-14	1990	1	8.5	_		_
1990-01-15	1990	1	8.5	_		_
1990-01-16	1990	1	9.15	_		_
1990-01-17	1990	1	10.46	_		_
1990-01-18	1990	1	9.81	_		_
1990-01-19	1990	1	10.46	_		_
1990-01-20	1990	1	10.46	_		_
1990-01-21	1990	1	10.46	_		_
1990-01-22	1990	1	10.46	_		_
1990-01-23	1990	1	10.46	_		_
1990-01-24	1990	1	10.46	_		_
1990-01-25	1990	1	10.46	_		_
1990-01-26	1990	1	10.46	_		_
1990-01-27	1990	1	10.46	_		_
1990-01-28	1990	1	9.81	_		_
1990-01-29	1990	1	10.46	_		_
1990-01-30	1990	1	10.46	_		_
1990-01-31	1990	1	11.11	_		_
1990-02-01	1990	2	11.77	_		_
1990-02-02	1990	2	11.8	_		_
1990-02-03	1990	2	11.8	_		_
1990-02-04	1990	2	12.4	_		_
1990-02-05	1990	2	13.1	_		_
1990-02-06	1990	2	13.1	_		_
1990-02-07	1990	2	13.1	_		_
1990-02-08	1990	2	13.7	_		_
1990-02-09	1990	2	13.7	_		_
1990-02-10	1990	2	13.7	_		_
1990-02-11	1990	2	13.73	_		_
1990-02-12	1990	2	13.7	_		_
1990-02-13	1990	2	13.7	_		_
1990-02-14	1990	2	14.38	_		_
1990-02-15	1990	2	13.73	_		_
1990-02-16	1990	2	14.38	_		_
1990-02-17	1990	2	16.34	_		_
1990-02-18	1990	2	17.65	_		_
1990-02-19	1990	2	17.65	_		_
1990-02-20	1990	2	17.65	_		_
1990-02-21	1990	2	18.3	_		_
1990-02-22	1990	2	18.3	_		_
1990-02-23	1990	2	18.3	_		_
1990-02-24	1990	2	18.3	_		_
1990-02-25	1990	2	18.3	_		_
1990-02-26	1990	2	18.3	_		_
1990-02-27	1990	2	18.3	_		_
1990-02-28	1990	2	18.3	_		_
1990-03-01	1990	3	18.3	_		_
1990-03-02	1990	3	18.3	_		_
1990-03-03	1990	3	18.96	_		_
1990-03-04	1990	3	18.96	_		_
1990-03-05	1990	3	20.26	_		_
1990-03-06	1990	3	20.3	_		_
1990-03-07	1990	3	20.26	_		_
1990-03-08	1990	3	20.26	_		_
1990-03-09	1990	3	20.26	_		_
1990-03-10	1990	3	20.26	_		_
1990-03-11	1990	3	21.57	_		_
1990-03-12	1990	3	21.57	_		_
1990-03-13	1990	3	21.57	_		_
1990-03-14	1990	3	21.57	_		_
1990-03-15	1990	3	22.23	_		_
1990-03-16	1990	3	22.23	_		_
1990-03-17	1990	3	22.1083333333333	_		_
1990-03-18	1990	3	21.9866666666667	_		_
1990-03-19	1990	3	21.865	_		_
1990-03-20	1990	3	21.7433333333333	_		_
1990-03-21	1990	3	21.6216666666667	_		_
1990-03-22	1990	3	21.5	_		_
1990-03-23	1990	3	20.9	_		_
1990-03-24	1990	3	20.4666666666667	_		_
1990-03-25	1990	3	20.0333333333333	_		_
1990-03-26	1990	3	19.6	_		_
1990-03-27	1990	3	18.96	_		_
1990-03-28	1990	3	18.96	_		_
1990-03-29	1990	3	18.3	_		_
1990-03-30	1990	3	18.3	_		_
1990-03-31	1990	3	18.3	_		_
1990-04-01	1990	4	18.3	_		_
1990-04-02	1990	4	17.65	_		_
1990-04-03	1990	4	17	_		_
1990-04-04	1990	4	16.34	_		_
1990-04-05	1990	4	16.34	_		_
1990-04-06	1990	4	16.34	_		_
1990-04-07	1990	4	15.69	_		_
1990-04-08	1990	4	15.69	_		_
1990-04-09	1990	4	15.69	_		_
1990-04-10	1990	4	15.04	_		_
1990-04-11	1990	4	13.73	_		_
1990-04-12	1990	4	13.08	_		_
1990-04-13	1990	4	12.42	_		_
1990-04-14	1990	4	11.11	_		_
1990-04-15	1990	4	10.46	_		_
1990-04-16	1990	4	9.15	_		_
1990-04-17	1990	4	9.81	_		_
1990-04-18	1990	4	9.81	_		_
1990-04-19	1990	4	9.81	_		_
1990-04-20	1990	4	8.5	_		_
1990-04-21	1990	4	8.5	_		_
1990-04-22	1990	4	7.85	_		_
1990-04-23	1990	4	7.19	_		_
1990-04-24	1990	4	7.85	_		_
1990-04-25	1990	4	7.85	_		_
1990-04-26	1990	4	6.54	_		_
1990-04-27	1990	4	4.58	_		_
1990-04-28	1990	4	3.27	_		_
1990-04-29	1990	4	1.96	_		_
1990-04-30	1990	4	1.31	_		_
1990-05-01	1990	5	0	_		_
1990-05-02	1990	5	0	_		_
1990-05-03	1990	5	0	_		_
1990-05-04	1990	5	0	_		_
1990-05-05	1990	5	0	_		_
1990-05-06	1990	5	0	_		_
1990-05-07	1990	5	0	_		_
1990-05-08	1990	5	0	_		_
1990-05-09	1990	5	0	_		_
1990-05-10	1990	5	0	_		_
1990-05-11	1990	5	0	_		_
1990-05-12	1990	5	0	_		_
1990-05-13	1990	5	0	_		_
1990-05-14	1990	5	0	_		_
1990-05-15	1990	5	0	_		_
1990-05-16	1990	5	0	_		_
1990-05-17	1990	5	0	_		_
1990-05-18	1990	5	0	_		_
1990-05-19	1990	5	0	_		_
1990-05-20	1990	5	0	_		_
1990-05-21	1990	5	0	_		_
1990-05-22	1990	5	0	_		_
1990-05-23	1990	5	0	_		_
1990-05-24	1990	5	1.31	_		_
1990-05-25	1990	5	0	_		_
1990-05-26	1990	5	0	_		_
1990-05-27	1990	5	0	_		_
1990-05-28	1990	5	0	_		_
1990-05-29	1990	5	0	_		_
1990-05-30	1990	5	0	_		_
1990-05-31	1990	5	0	_		_
1990-06-01	1990	6	0	_		_
1990-06-02	1990	6	0	_		_
1990-06-03	1990	6	0	_		_
1990-06-04	1990	6	0	_		_
1990-06-05	1990	6	0	_		_
1990-06-06	1990	6	0	_		_
1990-06-07	1990	6	0	_		_
1990-06-08	1990	6	0	_		_
1990-06-09	1990	6	0	_		_
1990-06-10	1990	6	0	_		_
1990-06-11	1990	6	0	_		_
1990-06-12	1990	6	0	_		_
1990-06-13	1990	6	0	_		_
1990-06-14	1990	6	0	_		_
1990-06-15	1990	6	0	_		_
1990-06-16	1990	6	0	_		_
1990-06-17	1990	6	0	_		_
1990-06-18	1990	6	0	_		_
1990-06-19	1990	6	0	_		_
1990-06-20	1990	6	0	_		_
1990-06-21	1990	6	0	_		_
1990-06-22	1990	6	0	_		_
1990-06-23	1990	6	0	_		_
1990-06-24	1990	6	0	_		_
1990-06-25	1990	6	0	_		_
1990-06-26	1990	6	0	_		_
1990-06-27	1990	6	0	_		_
1990-06-28	1990	6	0	_		_
1990-06-29	1990	6	0	_		_
1990-06-30	1990	6	0	_		_
1990-07-01	1990	7	0	_		_
1990-07-02	1990	7	0	_		_
1990-07-03	1990	7	0	_		_
1990-07-04	1990	7	0	_		_
1990-07-05	1990	7	0	_		_
1990-07-06	1990	7	0	_		_
1990-07-07	1990	7	0	_		_
1990-07-08	1990	7	0	_		_
1990-07-09	1990	7	0	_		_
1990-07-10	1990	7	0	_		_
1990-07-11	1990	7	0	_		_
1990-07-12	1990	7	0	_		_
1990-07-13	1990	7	0	_		_
1990-07-14	1990	7	0	_		_
1990-07-15	1990	7	0	_		_
1990-07-16	1990	7	0	_		_
1990-07-17	1990	7	0	_		_
1990-07-18	1990	7	0	_		_
1990-07-19	1990	7	0	_		_
1990-07-20	1990	7	0	_		_
1990-07-21	1990	7	0	_		_
1990-07-22	1990	7	0	_		_
1990-07-23	1990	7	0	_		_
1990-07-24	1990	7	0	_		_
1990-07-25	1990	7	0	_		_
1990-07-26	1990	7	0	_		_
1990-07-27	1990	7	0	_		_
1990-07-28	1990	7	0	_		_
1990-07-29	1990	7	0	_		_
1990-07-30	1990	7	0	_		_
1990-07-31	1990	7	0	_		_
1990-08-01	1990	8		_		_
1990-08-02	1990	8		_		_
1990-08-03	1990	8		_		_
1990-08-04	1990	8		_		_
1990-08-05	1990	8		_		_
1990-08-06	1990	8		_		_
1990-08-07	1990	8		_		_
1990-08-08	1990	8		_		_
1990-08-09	1990	8		_		_
1990-08-10	1990	8		_		_
1990-08-11	1990	8		_		_
1990-08-12	1990	8		_		_
1990-08-13	1990	8		_		_
1990-08-14	1990	8		_		_
1990-08-15	1990	8		_		_
1990-08-16	1990	8		_		_
1990-08-17	1990	8		_		_
1990-08-18	1990	8		_		_
1990-08-19	1990	8		_		_
1990-08-20	1990	8		_		_
1990-08-21	1990	8		_		_
1990-08-22	1990	8		_		_
1990-08-23	1990	8		_		_
1990-08-24	1990	8		_		_
1990-08-25	1990	8		_		_
1990-08-26	1990	8		_		_
1990-08-27	1990	8		_		_
1990-08-28	1990	8		_		_
1990-08-29	1990	8		_		_
1990-08-30	1990	8		_		_
1990-08-31	1990	8		_		_
1990-09-01	1990	9	0	_		_
1990-09-02	1990	9	0	_		_
1990-09-03	1990	9	0	_		_
1990-09-04	1990	9	0	_		_
1990-09-05	1990	9	0	_		_
1990-09-06	1990	9	0	_		_
1990-09-07	1990	9	0	_		_
1990-09-08	1990	9	0	_		_
1990-09-09	1990	9	0	_		_
1990-09-10	1990	9	0	_		_
1990-09-11	1990	9	0	_		_
1990-09-12	1990	9	0	_		_
1990-09-13	1990	9	0	_		_
1990-09-14	1990	9	0	_		_
1990-09-15	1990	9	0	_		_
1990-09-16	1990	9	0	_		_
1990-09-17	1990	9	0	_		_
1990-09-18	1990	9	0	_		_
1990-09-19	1990	9	0	_		_
1990-09-20	1990	9	0	_		_
1990-09-21	1990	9	0	_		_
1990-09-22	1990	9	0	_		_
1990-09-23	1990	9	0	_		_
1990-09-24	1990	9	0	_		_
1990-09-25	1990	9	0	_		_
1990-09-26	1990	9	0	_		_
1990-09-27	1990	9	0	_		_
1990-09-28	1990	9	0	_		_
1990-09-29	1990	9	0	_		_
1990-09-30	1990	9	0	_		_
1990-10-01	1990	10	0	_		_
1990-10-02	1990	10	0	_		_
1990-10-03	1990	10	0	_		_
1990-10-04	1990	10	0	_		_
1990-10-05	1990	10	0	_		_
1990-10-06	1990	10	0	_		_
1990-10-07	1990	10	0	_		_
1990-10-08	1990	10	0	_		_
1990-10-09	1990	10	0	_		_
1990-10-10	1990	10	0	_		_
1990-10-11	1990	10	0	_		_
1990-10-12	1990	10	0	_		_
1990-10-13	1990	10	0	_		_
1990-10-14	1990	10	0	_		_
1990-10-15	1990	10	0	_		_
1990-10-16	1990	10	0	_		_
1990-10-17	1990	10	0	_		_
1990-10-18	1990	10	0	_		_
1990-10-19	1990	10	0	_		_
1990-10-20	1990	10	0	_		_
1990-10-21	1990	10	0	_		_
1990-10-22	1990	10	0	_		_
1990-10-23	1990	10	0	_		_
1990-10-24	1990	10	0	_		_
1990-10-25	1990	10	0	_		_
1990-10-26	1990	10	0	_		_
1990-10-27	1990	10	0	_		_
1990-10-28	1990	10	0	_		_
1990-10-29	1990	10	0	_		_
1990-10-30	1990	10	0	_		_
1990-10-31	1990	10	0	_		_
1990-11-01	1990	11	0	_		_
1990-11-02	1990	11	0	_		_
1990-11-03	1990	11	0	_		_
1990-11-04	1990	11	0	_		_
1990-11-05	1990	11	0	_		_
1990-11-06	1990	11	0	_		_
1990-11-07	1990	11	0	_		_
1990-11-08	1990	11	0	_		_
1990-11-09	1990	11	0	_		_
1990-11-10	1990	11	0	_		_
1990-11-11	1990	11	0	_		_
1990-11-12	1990	11	0	_		_
1990-11-13	1990	11	0	_		_
1990-11-14	1990	11	0	_		_
1990-11-15	1990	11	0	_		_
1990-11-16	1990	11	0	_		_
1990-11-17	1990	11	0	_		_
1990-11-18	1990	11	0	_		_
1990-11-19	1990	11	0	_		_
1990-11-20	1990	11	0	_		_
1990-11-21	1990	11	0	_		_
1990-11-22	1990	11	0	_		_
1990-11-23	1990	11	0	_		_
1990-11-24	1990	11	0	_		_
1990-11-25	1990	11	0	_		_
1990-11-26	1990	11	1.96	_		_
1990-11-27	1990	11	1.31	_		_
1990-11-28	1990	11	0	_		_
1990-11-29	1990	11	0	_		_
1990-11-30	1990	11	0	_		_
1990-12-01	1990	12	0	_		_
1990-12-02	1990	12	0	_		_
1990-12-03	1990	12	0	_		_
1990-12-04	1990	12	0	_		_
1990-12-05	1990	12	0	_		_
1990-12-06	1990	12	0	_		_
