Date	Year	Month	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
2008-04-14	2008	4		_		_
2008-04-15	2008	4		_		_
2008-04-16	2008	4		_		_
2008-04-17	2008	4		_		_
2008-04-18	2008	4		_		_
2008-04-19	2008	4		_		_
2008-04-20	2008	4		_		_
2008-04-21	2008	4		_		_
2008-04-22	2008	4		_		_
2008-04-23	2008	4		_		_
2008-04-24	2008	4		_		_
2008-04-25	2008	4		_		_
2008-04-26	2008	4		_		_
2008-04-27	2008	4		_		_
2008-04-28	2008	4		_		_
2008-04-29	2008	4		_		_
2008-04-30	2008	4		_		_
2008-05-01	2008	5	0	_		_
2008-05-02	2008	5	0	_		_
2008-05-03	2008	5	0	_		_
2008-05-04	2008	5	0	_		_
2008-05-05	2008	5	0	_		_
2008-05-06	2008	5	0	_		_
2008-05-07	2008	5	0	_		_
2008-05-08	2008	5	0	_		_
2008-05-09	2008	5	0	_		_
2008-05-10	2008	5	0	_		_
2008-05-11	2008	5	0	_		_
2008-05-12	2008	5	0	_		_
2008-05-13	2008	5	0	_		_
2008-05-14	2008	5	0	_		_
2008-05-15	2008	5	0	_		_
2008-05-16	2008	5	0	_		_
2008-05-17	2008	5	0	_		_
2008-05-18	2008	5	0	_		_
2008-05-19	2008	5	0	_		_
2008-05-20	2008	5	0	_		_
2008-05-21	2008	5	0	_		_
2008-05-22	2008	5	0	_		_
2008-05-23	2008	5	0	r		_
2008-05-24	2008	5	0	r		_
2008-05-25	2008	5	0	r		_
2008-05-26	2008	5	0.5	_		_
2008-05-27	2008	5	2	_		_
2008-05-28	2008	5	2	_		_
2008-05-29	2008	5	1.4	_		_
2008-05-30	2008	5	0.7	_		_
2008-05-31	2008	5	0	r		_
2008-06-01	2008	6	0	r		_
2008-06-02	2008	6	0	r		_
2008-06-03	2008	6	0	r		_
2008-06-04	2008	6	0	r		_
2008-06-05	2008	6	0	r		_
2008-06-06	2008	6	0	r		_
2008-06-07	2008	6	0	r		_
2008-06-08	2008	6	0	r		_
2008-06-09	2008	6	0	r		_
2008-06-10	2008	6	0	r		_
2008-06-11	2008	6	0	r		_
2008-06-12	2008	6	0	r		_
2008-06-13	2008	6	0	r		_
2008-06-14	2008	6	0	r		_
2008-06-15	2008	6	0	r		_
2008-06-16	2008	6	0	r		_
2008-06-17	2008	6	0	r		_
2008-06-18	2008	6	0	r		_
2008-06-19	2008	6	0	r		_
2008-06-20	2008	6	0	r		_
2008-06-21	2008	6	0	r		_
2008-06-22	2008	6	0	r		_
2008-06-23	2008	6	0	r		_
2008-06-24	2008	6	0	r		_
2008-06-25	2008	6	0	r		_
2008-06-26	2008	6	0	r		_
2008-06-27	2008	6	0	r		_
2008-06-28	2008	6	0	r		_
2008-06-29	2008	6	0	r		_
2008-06-30	2008	6	0	r		_
2008-07-01	2008	7	0	r		_
2008-07-02	2008	7	0	r		_
2008-07-03	2008	7	0	r		_
2008-07-04	2008	7	0	r		_
2008-07-05	2008	7	0	r		_
2008-07-06	2008	7	0	r		_
2008-07-07	2008	7	0	r		_
2008-07-08	2008	7	0	r		_
2008-07-09	2008	7	0	r		_
2008-07-10	2008	7	0	r		_
2008-07-11	2008	7	0	r		_
2008-07-12	2008	7	0	r		_
2008-07-13	2008	7	0	r		_
2008-07-14	2008	7	0	r		_
2008-07-15	2008	7	0	r		_
2008-07-16	2008	7	0	r		_
2008-07-17	2008	7	0	r		_
2008-07-18	2008	7	0	r		_
2008-07-19	2008	7	0	r		_
2008-07-20	2008	7	0	r		_
2008-07-21	2008	7	0	r		_
2008-07-22	2008	7	0	r		_
2008-07-23	2008	7	0	r		_
2008-07-24	2008	7	0	r		_
2008-07-25	2008	7	0	r		_
2008-07-26	2008	7	0	r		_
2008-07-27	2008	7	0	r		_
2008-07-28	2008	7	0	r		_
2008-07-29	2008	7	0	r		_
2008-07-30	2008	7	0	r		_
2008-07-31	2008	7	0	r		_
2008-08-01	2008	8	0	r		_
2008-08-02	2008	8	0	r		_
2008-08-03	2008	8	0	r		_
2008-08-04	2008	8	0	r		_
2008-08-05	2008	8	0	r		_
2008-08-06	2008	8	0	r		_
2008-08-07	2008	8	0	r		_
2008-08-08	2008	8	0	r		_
2008-08-09	2008	8	0	r		_
2008-08-10	2008	8	0	r		_
2008-08-11	2008	8	0	r		_
2008-08-12	2008	8	0	r		_
2008-08-13	2008	8	0	r		_
2008-08-14	2008	8	0	r		_
2008-08-15	2008	8	0	r		_
2008-08-16	2008	8	0	r		_
2008-08-17	2008	8	0	r		_
2008-08-18	2008	8	0	r		_
2008-08-19	2008	8	0	r		_
2008-08-20	2008	8	0	r		_
2008-08-21	2008	8	0	r		_
2008-08-22	2008	8	0	r		_
2008-08-23	2008	8	0	r		_
2008-08-24	2008	8	0	r		_
2008-08-25	2008	8	0	r		_
2008-08-26	2008	8	0	r		_
2008-08-27	2008	8	0	r		_
2008-08-28	2008	8	0	r		_
2008-08-29	2008	8	0	r		_
2008-08-30	2008	8	0	r		_
2008-08-31	2008	8	0	r		_
2008-09-01	2008	9	0	r		_
2008-09-02	2008	9	0	r		_
2008-09-03	2008	9	0	r		_
2008-09-04	2008	9	0	r		_
2008-09-05	2008	9	0	r		_
2008-09-06	2008	9	0	r		_
2008-09-07	2008	9	0	r		_
2008-09-08	2008	9	0	r		_
2008-09-09	2008	9	0	r		_
2008-09-10	2008	9	0	r		_
2008-09-11	2008	9	0	r		_
2008-09-12	2008	9	0	r		_
2008-09-13	2008	9	0	r		_
2008-09-14	2008	9	0	r		_
2008-09-15	2008	9	0	r		_
2008-09-16	2008	9	0	r		_
2008-09-17	2008	9	0	r		_
2008-09-18	2008	9	0	r		_
2008-09-19	2008	9	0	r		_
2008-09-20	2008	9	0	r		_
2008-09-21	2008	9	0	r		_
2008-09-22	2008	9	0	r		_
2008-09-23	2008	9	0	r		_
2008-09-24	2008	9	0	r		_
2008-09-25	2008	9	0	r		_
2008-09-26	2008	9	0	r		_
2008-09-27	2008	9	0	r		_
2008-09-28	2008	9	0	r		_
2008-09-29	2008	9	0	r		_
2008-09-30	2008	9	0	r		_
2008-10-01	2008	10	0	r		_
2008-10-02	2008	10	0	r		_
2008-10-03	2008	10	0	r		_
2008-10-04	2008	10	0	r		_
2008-10-05	2008	10	0	r		_
2008-10-06	2008	10	0	r		_
2008-10-07	2008	10	0	r		_
2008-10-08	2008	10	0	r		_
2008-10-09	2008	10	0	r		_
2008-10-10	2008	10	0	r		_
2008-10-11	2008	10	0	r		_
2008-10-12	2008	10	0	r		_
2008-10-13	2008	10	0	r		_
2008-10-14	2008	10	0	r		_
2008-10-15	2008	10	0	r		_
2008-10-16	2008	10	0	r		_
2008-10-17	2008	10	0	r		_
2008-10-18	2008	10	0	r		_
2008-10-19	2008	10	0	r		_
2008-10-20	2008	10	0	r		_
2008-10-21	2008	10	0	r		_
2008-10-22	2008	10	0	r		_
2008-10-23	2008	10	0	r		_
2008-10-24	2008	10	0	r		_
2008-10-25	2008	10	0	r		_
2008-10-26	2008	10	0	r		_
2008-10-27	2008	10	0	r		_
2008-10-28	2008	10	0	r		_
2008-10-29	2008	10	0	r		_
2008-10-30	2008	10	0	r		_
2008-10-31	2008	10	0	r		_
2008-11-01	2008	11	0	r		_
2008-11-02	2008	11	0	r		_
2008-11-03	2008	11	0	r		_
2008-11-04	2008	11	0	r		_
2008-11-05	2008	11	0	r		_
2008-11-06	2008	11	0	r		_
2008-11-07	2008	11	0	r		_
2008-11-08	2008	11	0	r		_
2008-11-09	2008	11	0	r		_
2008-11-10	2008	11	0	r		_
2008-11-11	2008	11	0	r		_
2008-11-12	2008	11	0	r		_
2008-11-13	2008	11	0	r		_
2008-11-14	2008	11	0	r		_
2008-11-15	2008	11	0	r		_
2008-11-16	2008	11	0	r		_
2008-11-17	2008	11	0	r		_
2008-11-18	2008	11	0	r		_
2008-11-19	2008	11	0	r		_
2008-11-20	2008	11	0	r		_
2008-11-21	2008	11	0	r		_
2008-11-22	2008	11	0	r		_
2008-11-23	2008	11	0	r		_
2008-11-24	2008	11	0	r		_
2008-11-25	2008	11	0	r		_
2008-11-26	2008	11	0	r		_
2008-11-27	2008	11	0	r		_
2008-11-28	2008	11	2	r		_
2008-11-29	2008	11	2.6	r		_
2008-11-30	2008	11	2.1	r		_
2008-12-01	2008	12	1.2	r	2	_
2008-12-02	2008	12	1	r	2	_
2008-12-03	2008	12	0.8	r	2	_
2008-12-04	2008	12		r	2	_
2008-12-05	2008	12		r	2	_
2008-12-06	2008	12		r	2	_
2008-12-07	2008	12		r	2	_
2008-12-08	2008	12		r	2	_
2008-12-09	2008	12		r	2	_
2008-12-10	2008	12		r	2	_
2008-12-11	2008	12		r	2	_
2008-12-12	2008	12		r	2	_
2008-12-13	2008	12		r	7	_
2008-12-14	2008	12		r	12	_
2008-12-15	2008	12		r	30	_
2008-12-16	2008	12		r	29	_
2008-12-17	2008	12		r	24	_
2008-12-18	2008	12		r	20	_
2008-12-19	2008	12		r	19	_
2008-12-20	2008	12		r	18	_
2008-12-21	2008	12		r	18	_
2008-12-22	2008	12		r	30	_
2008-12-23	2008	12		r	231	_
2008-12-24	2008	12		r	231	_
2008-12-25	2008	12		r	50	_
2008-12-26	2008	12		r	50	_
2008-12-27	2008	12		r	46	_
2008-12-28	2008	12		r	43	_
2008-12-29	2008	12		r	40	_
2008-12-30	2008	12		r	37	_
2008-12-31	2008	12		r	35	_
2009-01-01	2009	1		r	34	_
2009-01-02	2009	1		r	34	_
2009-01-03	2009	1		r	34	_
2009-01-04	2009	1		r	33	_
2009-01-05	2009	1		r	32	_
2009-01-06	2009	1		r	32	_
2009-01-07	2009	1		r	30	_
2009-01-08	2009	1		r	29	_
2009-01-09	2009	1		r	28	_
2009-01-10	2009	1		r	28	_
2009-01-11	2009	1		r	27	_
2009-01-12	2009	1		r	27	_
2009-01-13	2009	1		r	26	_
2009-01-14	2009	1		r	25	_
2009-01-15	2009	1		r	24	_
2009-01-16	2009	1		r	24	_
2009-01-17	2009	1		r	24	_
2009-01-18	2009	1		r	23	_
2009-01-19	2009	1		r	22	_
2009-01-20	2009	1		r	22	_
2009-01-21	2009	1		r	21	_
2009-01-22	2009	1		r	27	_
2009-01-23	2009	1		r	26	_
2009-01-24	2009	1		r	38	_
2009-01-25	2009	1		r	46	_
2009-01-26	2009	1		r	46	_
2009-01-27	2009	1		r	44	_
2009-01-28	2009	1		r	41	_
2009-01-29	2009	1		r	40	_
2009-01-30	2009	1		r	38	_
2009-01-31	2009	1		r	36	_
2009-02-01	2009	2		r	35	_
2009-02-02	2009	2		r	34	_
2009-02-03	2009	2		r	33	_
2009-02-04	2009	2		r	32	_
2009-02-05	2009	2		r	36	_
2009-02-06	2009	2		r	47	_
2009-02-07	2009	2		r	47	_
2009-02-08	2009	2		r	45	_
2009-02-09	2009	2		r	52	_
2009-02-10	2009	2		r	50	_
2009-02-11	2009	2		r	53	_
2009-02-12	2009	2		r	50	_
2009-02-13	2009	2		r	52	_
2009-02-14	2009	2		r	55	_
2009-02-15	2009	2		r	52	_
2009-02-16	2009	2		r	65	_
2009-02-17	2009	2		r	75	_
2009-02-18	2009	2		r	77	_
2009-02-19	2009	2		r	68	_
2009-02-20	2009	2		r	63	_
2009-02-21	2009	2		r	59	_
2009-02-22	2009	2		r	66	_
2009-02-23	2009	2		r	70	_
2009-02-24	2009	2		r	67	_
2009-02-25	2009	2		r	62	_
2009-02-26	2009	2		r	61	_
2009-02-27	2009	2		r	59	_
2009-02-28	2009	2		r	58	_
2009-03-01	2009	3		r	56	_
2009-03-02	2009	3		r	64	_
2009-03-03	2009	3		r	67	_
2009-03-04	2009	3		r	76	_
2009-03-05	2009	3		r	74	_
2009-03-06	2009	3		r	72	_
2009-03-07	2009	3		r	71	_
2009-03-08	2009	3		r	68	_
2009-03-09	2009	3		r	66	_
2009-03-10	2009	3		r	65	_
2009-03-11	2009	3		r	65	_
2009-03-12	2009	3		r	63	_
2009-03-13	2009	3		r	62	_
2009-03-14	2009	3		r	60	_
2009-03-15	2009	3		r	59	_
2009-03-16	2009	3		r	57	_
2009-03-17	2009	3		r	56	_
2009-03-18	2009	3		r	54	_
2009-03-19	2009	3		r	52	_
2009-03-20	2009	3		r	50	_
2009-03-21	2009	3		r	56	_
2009-03-22	2009	3		r	64	_
2009-03-23	2009	3		r	63	_
2009-03-24	2009	3		r	60	_
2009-03-25	2009	3		r	56	_
2009-03-26	2009	3		r	54	_
2009-03-27	2009	3		r	52	_
2009-03-28	2009	3		r	50	_
2009-03-29	2009	3		r	48	_
2009-03-30	2009	3		r	47	_
2009-03-31	2009	3		r	45	_
2009-04-01	2009	4		r	43	_
2009-04-02	2009	4		r	41	_
2009-04-03	2009	4		r	40	_
2009-04-04	2009	4		r	40	_
2009-04-05	2009	4		r	37	_
2009-04-06	2009	4		r	36	_
2009-04-07	2009	4		r	36	_
2009-04-08	2009	4		r	40	_
2009-04-09	2009	4		r	42	_
2009-04-10	2009	4		r	45	_
2009-04-11	2009	4		r	40	_
2009-04-12	2009	4		r	37	_
2009-04-13	2009	4		r	35	_
2009-04-14	2009	4		r	33	_
2009-04-15	2009	4		r	34	_
2009-04-16	2009	4		r	33	_
2009-04-17	2009	4		r	30	_
2009-04-18	2009	4		r	28	_
2009-04-19	2009	4		r	26	_
2009-04-20	2009	4		r	24	_
2009-04-21	2009	4		r	22	_
2009-04-22	2009	4		r	19	_
2009-04-23	2009	4		r	16	_
2009-04-24	2009	4		r	15	_
2009-04-25	2009	4		r	16	_
2009-04-26	2009	4		r	13	_
2009-04-27	2009	4		r	9	_
2009-04-28	2009	4		r	6	_
2009-04-29	2009	4		r	4	_
2009-04-30	2009	4		r	2	_
2009-05-01	2009	5		r		_
2009-05-02	2009	5		r		_
2009-05-03	2009	5		r		_
2009-05-04	2009	5		r		_
2009-05-05	2009	5		r		_
2009-05-06	2009	5		r		_
2009-05-07	2009	5		r		_
2009-05-08	2009	5		r		_
2009-05-09	2009	5		r		_
2009-05-10	2009	5		r		_
2009-05-11	2009	5		r		_
2009-05-12	2009	5		r		_
2009-05-13	2009	5		r		_
2009-05-14	2009	5		r		_
2009-05-15	2009	5		r		_
2009-05-16	2009	5		r		_
2009-05-17	2009	5		r		_
2009-05-18	2009	5		r		_
2009-05-19	2009	5		r		_
2009-05-20	2009	5		r		_
2009-05-21	2009	5		r		_
2009-05-22	2009	5		r		_
2009-05-23	2009	5		r		_
2009-05-24	2009	5		r		_
2009-05-25	2009	5		r		_
2009-05-26	2009	5		r		_
2009-05-27	2009	5		r		_
2009-05-28	2009	5		r		_
2009-05-29	2009	5		r		_
2009-05-30	2009	5		r		_
2009-05-31	2009	5		r		_
2009-06-01	2009	6		r		_
2009-06-02	2009	6		r		_
2009-06-03	2009	6		r		_
2009-06-04	2009	6		r		_
2009-06-05	2009	6		r		_
2009-06-06	2009	6		r		_
2009-06-07	2009	6		r		_
2009-06-08	2009	6		r		_
2009-06-09	2009	6		r		_
2009-06-10	2009	6		r		_
2009-06-11	2009	6		r		_
2009-06-12	2009	6		r		_
2009-06-13	2009	6		r		_
2009-06-14	2009	6		r		_
2009-06-15	2009	6		r		_
2009-06-16	2009	6		r		_
2009-06-17	2009	6		r		_
2009-06-18	2009	6		r		_
2009-06-19	2009	6		r		_
2009-06-20	2009	6		r		_
2009-06-21	2009	6		r		_
2009-06-22	2009	6		r		_
2009-06-23	2009	6		r		_
2009-06-24	2009	6		r		_
2009-06-25	2009	6		r		_
2009-06-26	2009	6		r		_
2009-06-27	2009	6		r		_
2009-06-28	2009	6		r		_
2009-06-29	2009	6		r		_
2009-06-30	2009	6		r		_
2009-07-01	2009	7		r		_
2009-07-02	2009	7		r		_
2009-07-03	2009	7		r		_
2009-07-04	2009	7		r		_
2009-07-05	2009	7		r		_
2009-07-06	2009	7		r		_
2009-07-07	2009	7		r		_
2009-07-08	2009	7		r		_
2009-07-09	2009	7		r		_
2009-07-10	2009	7		r		_
2009-07-11	2009	7		r		_
2009-07-12	2009	7		r		_
2009-07-13	2009	7		r		_
2009-07-14	2009	7		r		_
2009-07-15	2009	7		r		_
2009-07-16	2009	7		_		_
2009-07-17	2009	7		r		_
2009-07-18	2009	7		r		_
2009-07-19	2009	7		r		_
2009-07-20	2009	7		r		_
2009-07-21	2009	7		r		_
2009-07-22	2009	7		r		_
2009-07-23	2009	7		r		_
2009-07-24	2009	7		r		_
2009-07-25	2009	7		r		_
2009-07-26	2009	7		r		_
2009-07-27	2009	7		r		_
2009-07-28	2009	7		r		_
2009-07-29	2009	7		r		_
2009-07-30	2009	7		r		_
2009-07-31	2009	7		r		_
2009-08-01	2009	8		r		_
2009-08-02	2009	8		r		_
2009-08-03	2009	8		r		_
2009-08-04	2009	8		r		_
2009-08-05	2009	8		r		_
2009-08-06	2009	8		r		_
2009-08-07	2009	8		r		_
2009-08-08	2009	8		r		_
2009-08-09	2009	8		r		_
2009-08-10	2009	8		r		_
2009-08-11	2009	8		r		_
2009-08-12	2009	8		r		_
2009-08-13	2009	8		r		_
2009-08-14	2009	8		r		_
2009-08-15	2009	8		r		_
2009-08-16	2009	8		r		_
2009-08-17	2009	8		r		_
2009-08-18	2009	8		r		_
2009-08-19	2009	8		r		_
2009-08-20	2009	8		r		_
2009-08-21	2009	8		r		_
2009-08-22	2009	8		r		_
2009-08-23	2009	8		r		_
2009-08-24	2009	8		r		_
2009-08-25	2009	8		r		_
2009-08-26	2009	8		r		_
2009-08-27	2009	8		r		_
2009-08-28	2009	8		r		_
2009-08-29	2009	8		r		_
2009-08-30	2009	8		r		_
2009-08-31	2009	8		r		_
2009-09-01	2009	9		r		_
2009-09-02	2009	9		r		_
2009-09-03	2009	9		r		_
2009-09-04	2009	9		r		_
2009-09-05	2009	9		r		_
2009-09-06	2009	9		r		_
2009-09-07	2009	9		r		_
2009-09-08	2009	9		r		_
2009-09-09	2009	9		r		_
2009-09-10	2009	9		r		_
2009-09-11	2009	9		r		_
2009-09-12	2009	9		r		_
2009-09-13	2009	9		r		_
2009-09-14	2009	9		r		_
2009-09-15	2009	9		r		_
2009-09-16	2009	9		r		_
2009-09-17	2009	9		r		_
2009-09-18	2009	9		r		_
2009-09-19	2009	9		r		_
2009-09-20	2009	9		r		_
2009-09-21	2009	9		r		_
2009-09-22	2009	9		r		_
2009-09-23	2009	9		r		_
2009-09-24	2009	9		r		_
2009-09-25	2009	9		r		_
2009-09-26	2009	9		r		_
2009-09-27	2009	9		r		_
2009-09-28	2009	9		r		_
2009-09-29	2009	9		r		_
2009-09-30	2009	9		r		_
2009-10-01	2009	10		r		_
2009-10-02	2009	10		r		_
2009-10-03	2009	10		r		_
2009-10-04	2009	10		r		_
2009-10-05	2009	10		r		_
2009-10-06	2009	10		r		_
2009-10-07	2009	10		r		_
2009-10-08	2009	10		r		_
2009-10-09	2009	10		r		_
2009-10-10	2009	10		r		_
2009-10-11	2009	10		r		_
2009-10-12	2009	10		r		_
2009-10-13	2009	10		_		_
2009-10-14	2009	10		_		_
2009-10-15	2009	10		_		_
2009-10-16	2009	10		_		_
2009-10-17	2009	10		_		_
2009-10-18	2009	10		_		_
2009-10-19	2009	10		_		_
2009-10-20	2009	10		_		_
2009-10-21	2009	10		_		_
2009-10-22	2009	10		_		_
2009-10-23	2009	10		_		_
2009-10-24	2009	10		_		_
2009-10-25	2009	10		_		_
2009-10-26	2009	10		_		_
2009-10-27	2009	10		_		_
2009-10-28	2009	10		_		_
2009-10-29	2009	10		_		_
2009-10-30	2009	10		_		_
2009-10-31	2009	10		_		_
2009-11-01	2009	11	11.9	_		_
2009-11-02	2009	11	12	_		_
2009-11-03	2009	11	12.1	_		_
2009-11-04	2009	11	11.6	_		_
2009-11-05	2009	11	11.4	_		_
2009-11-06	2009	11	11.4	_		_
2009-11-07	2009	11	9.3	_		_
2009-11-08	2009	11	8.2	_		_
2009-11-09	2009	11	9.1	_		_
2009-11-10	2009	11	9.4	_		_
2009-11-11	2009	11	7.8	_		_
2009-11-12	2009	11	5.7	_		_
