Date	Year	Month	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
1999-01-25	1999	1	20.3	_		_
1999-01-26	1999	1	20.3	_		_
1999-01-27	1999	1	20.3	_		_
1999-01-28	1999	1	20.3	_		_
1999-01-29	1999	1	20.3	_		_
1999-01-30	1999	1	20.3	_		_
1999-01-31	1999	1	20.3	_		_
1999-02-01	1999	2	21	_		_
1999-02-02	1999	2	21	_		_
1999-02-03	1999	2	21	_		_
1999-02-04	1999	2	21	_		_
1999-02-05	1999	2	21	_		_
1999-02-06	1999	2	21	_		_
1999-02-07	1999	2	22.3	_		_
1999-02-08	1999	2	25.5	_		_
1999-02-09	1999	2	26.9	_		_
1999-02-10	1999	2	28.1	_		_
1999-02-11	1999	2	28.1	_		_
1999-02-12	1999	2	28.1	_		_
1999-02-13	1999	2	28.1	_		_
1999-02-14	1999	2	28.1	_		_
1999-02-15	1999	2	28.1	_		_
1999-02-16	1999	2	28.1	_		_
1999-02-17	1999	2	29.5	_		_
1999-02-18	1999	2	29.5	_		_
1999-02-19	1999	2	30.1	_		_
1999-02-20	1999	2	30.1	_		_
1999-02-21	1999	2	30.8	_		_
1999-02-22	1999	2	31.4	_		_
1999-02-23	1999	2	31.4	_		_
1999-02-24	1999	2	31.4	_		_
1999-02-25	1999	2	31.4	_		_
1999-02-26	1999	2	32.1	_		_
1999-02-27	1999	2	32.1	_		_
1999-02-28	1999	2	32.1	_		_
1999-03-01	1999	3	32.1	_		_
1999-03-02	1999	3	32.1	_		_
1999-03-03	1999	3	32.1	_		_
1999-03-04	1999	3	32.1	_		_
1999-03-05	1999	3	32.1	_		_
1999-03-06	1999	3	32.1	_		_
1999-03-07	1999	3	32.1	_		_
1999-03-08	1999	3	32.1	_		_
1999-03-09	1999	3	32.7	_		_
1999-03-10	1999	3	33.4	_		_
1999-03-11	1999	3	33.4	_		_
1999-03-12	1999	3	33.4	_		_
1999-03-13	1999	3	33.4	_		_
1999-03-14	1999	3	33.4	_		_
1999-03-15	1999	3	33.4	_		_
1999-03-16	1999	3	33.4	_		_
1999-03-17	1999	3	33.4	_		_
1999-03-18	1999	3	33.4	_		_
1999-03-19	1999	3	33.4	_		_
1999-03-20	1999	3	33.4	_		_
1999-03-21	1999	3	33.4	_		_
1999-03-22	1999	3	33.4	_		_
1999-03-23	1999	3	33.4	_		_
1999-03-24	1999	3	33.4	_		_
1999-03-25	1999	3	33.4	_		_
1999-03-26	1999	3	33.4	_		_
1999-03-27	1999	3	33.4	_		_
1999-03-28	1999	3	33.4	_		_
1999-03-29	1999	3	33.4	_		_
1999-03-30	1999	3	33.4	_		_
1999-03-31	1999	3	33.4	_		_
1999-04-01	1999	4	34	_		_
1999-04-02	1999	4	34	_		_
1999-04-03	1999	4	34	_		_
1999-04-04	1999	4	34	_		_
1999-04-05	1999	4	34	_		_
1999-04-06	1999	4	34.7	_		_
1999-04-07	1999	4	34.7	_		_
1999-04-08	1999	4	35.3	_		_
1999-04-09	1999	4	36.6	_		_
1999-04-10	1999	4	36.6	_		_
1999-04-11	1999	4	36.6	_		_
1999-04-12	1999	4	36.6	_		_
1999-04-13	1999	4	36.6	_		_
1999-04-14	1999	4	36	_		_
1999-04-15	1999	4	36	_		_
1999-04-16	1999	4	36	_		_
1999-04-17	1999	4	35.3	_		_
1999-04-18	1999	4	34.7	_		_
1999-04-19	1999	4	34	_		_
1999-04-20	1999	4	34	_		_
1999-04-21	1999	4	33.4	_		_
1999-04-22	1999	4	33.4	_		_
1999-04-23	1999	4	33.4	_		_
1999-04-24	1999	4	32.7	_		_
1999-04-25	1999	4	32.1	_		_
1999-04-26	1999	4	32.1	_		_
1999-04-27	1999	4	32.1	_		_
1999-04-28	1999	4	32.1	_		_
1999-04-29	1999	4	31.4	_		_
1999-04-30	1999	4	30.8	_		_
1999-05-01	1999	5	30.1	_		_
1999-05-02	1999	5	30.1	_		_
1999-05-03	1999	5	30.1	_		_
1999-05-04	1999	5	30.1	_		_
1999-05-05	1999	5	30.1	_		_
1999-05-06	1999	5	30.1	_		_
1999-05-07	1999	5	29.5	_		_
1999-05-08	1999	5	27.5	_		_
1999-05-09	1999	5	26.9	_		_
1999-05-10	1999	5	26.9	_		_
1999-05-11	1999	5	26.2	_		_
1999-05-12	1999	5	25.5	_		_
1999-05-13	1999	5	24.5	_		_
1999-05-14	1999	5	24	r		_
1999-05-15	1999	5	23.5	r		_
1999-05-16	1999	5	23	r		_
1999-05-17	1999	5	22.3	_		_
1999-05-18	1999	5	21	_		_
1999-05-19	1999	5	20.4	r		_
1999-05-20	1999	5	19.7	_		_
1999-05-21	1999	5	19	r		_
1999-05-22	1999	5	18.3	_		_
1999-05-23	1999	5	17	r		_
1999-05-24	1999	5	15.5	r		_
1999-05-25	1999	5	14	r		_
1999-05-26	1999	5	12.5	r		_
1999-05-27	1999	5	11.8	_		_
1999-05-28	1999	5	9.8	_		_
1999-05-29	1999	5	8.6	_		_
1999-05-30	1999	5	7.2	_		_
1999-05-31	1999	5	5.9	_		_
1999-06-01	1999	6	4.6	_		_
1999-06-02	1999	6	4	r		_
1999-06-03	1999	6	3.3	_		_
1999-06-04	1999	6	2	r		_
1999-06-05	1999	6	1.3	r		_
1999-06-06	1999	6	0.6	r		_
1999-06-07	1999	6	0	r		_
1999-06-08	1999	6	0	r		_
1999-06-09	1999	6	0	r		_
1999-06-10	1999	6	0	r		_
1999-06-11	1999	6	0	r		_
1999-06-12	1999	6	0	r		_
1999-06-13	1999	6	0	r		_
1999-06-14	1999	6	0	r		_
1999-06-15	1999	6	0	r		_
1999-06-16	1999	6	0	r		_
1999-06-17	1999	6	0	r		_
1999-06-18	1999	6	0	r		_
1999-06-19	1999	6	0	r		_
1999-06-20	1999	6	0	r		_
1999-06-21	1999	6	0	r		_
1999-06-22	1999	6	0	r		_
1999-06-23	1999	6	0	r		_
1999-06-24	1999	6	0	r		_
1999-06-25	1999	6	0	r		_
1999-06-26	1999	6	0	r		_
1999-06-27	1999	6	0	r		_
1999-06-28	1999	6	0	r		_
1999-06-29	1999	6	0	r		_
1999-06-30	1999	6	0	r		_
1999-07-01	1999	7	0	r		_
1999-07-02	1999	7	0	r		_
1999-07-03	1999	7	0	r		_
1999-07-04	1999	7	0	r		_
1999-07-05	1999	7	0	r		_
1999-07-06	1999	7	0	r		_
1999-07-07	1999	7	0	r		_
1999-07-08	1999	7	0	r		_
1999-07-09	1999	7	0	r		_
1999-07-10	1999	7	0	r		_
1999-07-11	1999	7	0	r		_
1999-07-12	1999	7	0	r		_
1999-07-13	1999	7	0	r		_
1999-07-14	1999	7	0	r		_
1999-07-15	1999	7	0	r		_
1999-07-16	1999	7	0	r		_
1999-07-17	1999	7	0	r		_
1999-07-18	1999	7	0	r		_
1999-07-19	1999	7	0	r		_
1999-07-20	1999	7	0	r		_
1999-07-21	1999	7	0	r		_
1999-07-22	1999	7	0	r		_
1999-07-23	1999	7	0	r		_
1999-07-24	1999	7	0	r		_
1999-07-25	1999	7	0	r		_
1999-07-26	1999	7	0	r		_
1999-07-27	1999	7	0	r		_
1999-07-28	1999	7	0	r		_
1999-07-29	1999	7	0	r		_
1999-07-30	1999	7	0	r		_
1999-07-31	1999	7	0	r		_
1999-08-01	1999	8	0	r		_
1999-08-02	1999	8	0	r		_
1999-08-03	1999	8	0	r		_
1999-08-04	1999	8	0	r		_
1999-08-05	1999	8	0	r		_
1999-08-06	1999	8	0	r		_
1999-08-07	1999	8	0	r		_
1999-08-08	1999	8	0	r		_
1999-08-09	1999	8	0	r		_
1999-08-10	1999	8	0	r		_
1999-08-11	1999	8	0	r		_
1999-08-12	1999	8	0	r		_
1999-08-13	1999	8	0	r		_
1999-08-14	1999	8	0	r		_
1999-08-15	1999	8	0	r		_
1999-08-16	1999	8	0	r		_
1999-08-17	1999	8	0	r		_
1999-08-18	1999	8	0	r		_
1999-08-19	1999	8	0	r		_
1999-08-20	1999	8	0	r		_
1999-08-21	1999	8	0	r		_
1999-08-22	1999	8	0	r		_
1999-08-23	1999	8	0	r		_
1999-08-24	1999	8	0	r		_
1999-08-25	1999	8	0	r		_
1999-08-26	1999	8	0	r		_
1999-08-27	1999	8	0	r		_
1999-08-28	1999	8	0	r		_
1999-08-29	1999	8	0	r		_
1999-08-30	1999	8	0	r		_
1999-08-31	1999	8	0	r		_
1999-09-01	1999	9	0	r		_
1999-09-02	1999	9	0	r		_
1999-09-03	1999	9	0	r		_
1999-09-04	1999	9	0	r		_
1999-09-05	1999	9	0	r		_
1999-09-06	1999	9	0	r		_
1999-09-07	1999	9	0	r		_
1999-09-08	1999	9	0	r		_
1999-09-09	1999	9	0	r		_
1999-09-10	1999	9	0	r		_
1999-09-11	1999	9	0	r		_
1999-09-12	1999	9	0	r		_
1999-09-13	1999	9	0	r		_
1999-09-14	1999	9	0	r		_
1999-09-15	1999	9	0	r		_
1999-09-16	1999	9	0	r		_
1999-09-17	1999	9	0	r		_
1999-09-18	1999	9	0	r		_
1999-09-19	1999	9	0	r		_
1999-09-20	1999	9	0	r		_
1999-09-21	1999	9	0	r		_
1999-09-22	1999	9	0	r		_
1999-09-23	1999	9	0	r		_
1999-09-24	1999	9	0	r		_
1999-09-25	1999	9	0	r		_
1999-09-26	1999	9	0	r		_
1999-09-27	1999	9	0	r		_
1999-09-28	1999	9	0	r		_
1999-09-29	1999	9	0	r		_
1999-09-30	1999	9	0	r		_
1999-10-01	1999	10	0	r		_
1999-10-02	1999	10	0	r		_
1999-10-03	1999	10	0	r		_
1999-10-04	1999	10	0	r		_
1999-10-05	1999	10	0	r		_
1999-10-06	1999	10	0	r		_
1999-10-07	1999	10	0	r		_
1999-10-08	1999	10	0	r		_
1999-10-09	1999	10	0	r		_
1999-10-10	1999	10	0	r		_
1999-10-11	1999	10	0	r		_
1999-10-12	1999	10	0	r		_
1999-10-13	1999	10	0	r		_
1999-10-14	1999	10	0	r		_
1999-10-15	1999	10	0	r		_
1999-10-16	1999	10	0	r		_
1999-10-17	1999	10	0	r		_
1999-10-18	1999	10	0	r		_
1999-10-19	1999	10	0	r		_
1999-10-20	1999	10	0	r		_
1999-10-21	1999	10	0	r		_
1999-10-22	1999	10	0	r		_
1999-10-23	1999	10	0	r		_
1999-10-24	1999	10	0	r		_
1999-10-25	1999	10	0	r		_
1999-10-26	1999	10	0	r		_
1999-10-27	1999	10	0	r		_
1999-10-28	1999	10	0	r		_
1999-10-29	1999	10	0	r		_
1999-10-30	1999	10	0	r		_
1999-10-31	1999	10	0	r		_
1999-11-01	1999	11	0	r		_
1999-11-02	1999	11	0	r		_
1999-11-03	1999	11	0	r		_
1999-11-04	1999	11	0	r		_
1999-11-05	1999	11	0	r		_
1999-11-06	1999	11	0	r		_
1999-11-07	1999	11	0	r		_
1999-11-08	1999	11	0	r		_
1999-11-09	1999	11	1	r		_
1999-11-10	1999	11	1	r		_
1999-11-11	1999	11	1	r		_
1999-11-12	1999	11	1	r		_
1999-11-13	1999	11	1	r		_
1999-11-14	1999	11	1	r		_
1999-11-15	1999	11	1	r		_
1999-11-16	1999	11	1	r		_
1999-11-17	1999	11	1.7	_		_
1999-11-18	1999	11	1.7	_		_
1999-11-19	1999	11	1.7	_		_
1999-11-20	1999	11	3.7	_		_
1999-11-21	1999	11	3.7	_		_
1999-11-22	1999	11	3.7	_		_
1999-11-23	1999	11	3.7	_		_
1999-11-24	1999	11	3.7	_		_
1999-11-25	1999	11	3.7	_		_
1999-11-26	1999	11	3.7	_		_
1999-11-27	1999	11	3.7	_		_
1999-11-28	1999	11	3.7	_		_
1999-11-29	1999	11	3.7	_		_
1999-11-30	1999	11	3.7	_		_
1999-12-01	1999	12	3.7	_		_
1999-12-02	1999	12	3.7	_		_
1999-12-03	1999	12	3.7	_		_
1999-12-04	1999	12	3.7	_		_
1999-12-05	1999	12	3.7	_		_
1999-12-06	1999	12	3.7	_		_
1999-12-07	1999	12	3.7	_		_
1999-12-08	1999	12	3.7	_		_
1999-12-09	1999	12	4.3	_		_
1999-12-10	1999	12	4.3	_		_
1999-12-11	1999	12	4.3	_		_
1999-12-12	1999	12	4.3	_		_
1999-12-13	1999	12	4.3	_		_
1999-12-14	1999	12	4.3	_		_
1999-12-15	1999	12	4.3	_		_
1999-12-16	1999	12	4.3	_		_
1999-12-17	1999	12	4.3	_		_
1999-12-18	1999	12	4.3	_		_
1999-12-19	1999	12	4.3	_		_
1999-12-20	1999	12	4.3	_		_
1999-12-21	1999	12	4.3	_		_
1999-12-22	1999	12	4.3	_		_
1999-12-23	1999	12	4.3	_		_
1999-12-24	1999	12	3.7	_		_
1999-12-25	1999	12	3.7	_		_
1999-12-26	1999	12	3.7	_		_
1999-12-27	1999	12	3.7	_		_
1999-12-28	1999	12	3.7	_		_
1999-12-29	1999	12	3.7	_		_
1999-12-30	1999	12	3.7	_		_
1999-12-31	1999	12	3.7	_		_
2000-01-01	2000	1	3.7	_		_
2000-01-02	2000	1	3.7	_		_
2000-01-03	2000	1	3	_		_
2000-01-04	2000	1	3	_		_
2000-01-05	2000	1	3	_		_
2000-01-06	2000	1	3	_		_
2000-01-07	2000	1	3	_		_
2000-01-08	2000	1	3	_		_
2000-01-09	2000	1	3	_		_
2000-01-10	2000	1	3	_		_
2000-01-11	2000	1	3	_		_
2000-01-12	2000	1	5	_		_
2000-01-13	2000	1	5	_		_
2000-01-14	2000	1	5	_		_
2000-01-15	2000	1	5	r		_
2000-01-16	2000	1	5.6	_		_
2000-01-17	2000	1	7.6	_		_
2000-01-18	2000	1	8.9	_		_
2000-01-19	2000	1	9.3	_		_
2000-01-20	2000	1	9.3	_		_
2000-01-21	2000	1	10.9	_		_
2000-01-22	2000	1	10.9	_		_
2000-01-23	2000	1	10.9	_		_
2000-01-24	2000	1	12.8	_		_
2000-01-25	2000	1	16.8	_		_
2000-01-26	2000	1	17.4	_		_
2000-01-27	2000	1	17.4	_		_
2000-01-28	2000	1	17.4	_		_
2000-01-29	2000	1	17.4	_		_
2000-01-30	2000	1	17.4	_		_
2000-01-31	2000	1	19.4	_		_
2000-02-01	2000	2	19.4	_		_
2000-02-02	2000	2	19.4	_		_
2000-02-03	2000	2	19.4	_		_
2000-02-04	2000	2	19.4	_		_
2000-02-05	2000	2	19.4	_		_
2000-02-06	2000	2	19.4	_		_
2000-02-07	2000	2	19.4	_		_
2000-02-08	2000	2	19.4	_		_
2000-02-09	2000	2	19.4	_		_
2000-02-10	2000	2	20.7	_		_
2000-02-11	2000	2	22	_		_
2000-02-12	2000	2	23.3	_		_
2000-02-13	2000	2	24.6	_		_
2000-02-14	2000	2	30.5	_		_
2000-02-15	2000	2	33.7	_		_
2000-02-16	2000	2	35.7	_		_
2000-02-17	2000	2	39	_		_
2000-02-18	2000	2	39.6	_		_
2000-02-19	2000	2	39.6	_		_
2000-02-20	2000	2	39.6	_		_
2000-02-21	2000	2	40.3	_		_
2000-02-22	2000	2	40.3	_		_
2000-02-23	2000	2	41.6	_		_
2000-02-24	2000	2	42.2	_		_
2000-02-25	2000	2	42.9	_		_
2000-02-26	2000	2	43.5	_		_
2000-02-27	2000	2	44.2	_		_
2000-02-28	2000	2	47.5	_		_
2000-02-29	2000	2	48.1	_		_
2000-03-01	2000	3	50.1	_		_
2000-03-02	2000	3	50.1	_		_
2000-03-03	2000	3	50.1	_		_
2000-03-04	2000	3	50.7	_		_
2000-03-05	2000	3	50.7	_		_
2000-03-06	2000	3	50.7	_		_
2000-03-07	2000	3	51.4	_		_
2000-03-08	2000	3	51.4	_		_
2000-03-09	2000	3	52	_		_
2000-03-10	2000	3	52	_		_
2000-03-11	2000	3	52	_		_
2000-03-12	2000	3	52	_		_
2000-03-13	2000	3	52	_		_
2000-03-14	2000	3	51.8	e		_
2000-03-15	2000	3	51.6	e		_
2000-03-16	2000	3	51.3	e		_
2000-03-17	2000	3	51	e		_
2000-03-18	2000	3	50.7	e		_
2000-03-19	2000	3	50.3	e		_
2000-03-20	2000	3	50.1	e		_
2000-03-21	2000	3	49.9	e		_
2000-03-22	2000	3	49.4	_		_
2000-03-23	2000	3	48.1	_		_
2000-03-24	2000	3	47.5	_		_
2000-03-25	2000	3	46.2	_		_
2000-03-26	2000	3	45.5	_		_
2000-03-27	2000	3	44.9	_		_
2000-03-28	2000	3	44.2	_		_
2000-03-29	2000	3	43.5	_		_
2000-03-30	2000	3	42.9	_		_
2000-03-31	2000	3	42.2	_		_
2000-04-01	2000	4	40.9	_		_
2000-04-02	2000	4	39.6	_		_
2000-04-03	2000	4	39	_		_
2000-04-04	2000	4	38.3	_		_
2000-04-05	2000	4	37.7	_		_
2000-04-06	2000	4	37	r		_
2000-04-07	2000	4	36.4	r		_
2000-04-08	2000	4	35.7	r		_
2000-04-09	2000	4	35	r		_
2000-04-10	2000	4	34.4	r		_
2000-04-11	2000	4	33.7	r		_
2000-04-12	2000	4	33.1	r		_
2000-04-13	2000	4	32.4	r		_
2000-04-14	2000	4	32.4	r		_
2000-04-15	2000	4	31.8	r		_
2000-04-16	2000	4	31.8	r		_
2000-04-17	2000	4	32.4	_		_
2000-04-18	2000	4	33.1	_		_
2000-04-19	2000	4	33.1	_		_
2000-04-20	2000	4	32.4	_		_
2000-04-21	2000	4	32.4	_		_
2000-04-22	2000	4	31.8	_		_
2000-04-23	2000	4	31.2	r		_
2000-04-24	2000	4	30.5	r		_
2000-04-25	2000	4	29.8	r		_
2000-04-26	2000	4	28.5	r		_
2000-04-27	2000	4	27.9	r		_
2000-04-28	2000	4	27.2	r		_
2000-04-29	2000	4	26.5	r		_
2000-04-30	2000	4	25.7	r		_
2000-05-01	2000	5	24.6	r		_
2000-05-02	2000	5	23.3	r		_
2000-05-03	2000	5	22	r		_
2000-05-04	2000	5	20.7	r		_
2000-05-05	2000	5	20	r		_
2000-05-06	2000	5	25.3	_		_
2000-05-07	2000	5	24.6	_		_
2000-05-08	2000	5	23.3	r		_
2000-05-09	2000	5	21.3	_		_
2000-05-10	2000	5	20	_		_
2000-05-11	2000	5	19.4	r		_
2000-05-12	2000	5	18.7	_		_
2000-05-13	2000	5	17.4	_		_
2000-05-14	2000	5	16.8	_		_
2000-05-15	2000	5	16.1	_		_
2000-05-16	2000	5	16.1	_		_
2000-05-17	2000	5	16.1	_		_
2000-05-18	2000	5	16.1	_		_
2000-05-19	2000	5	15.4	_		_
2000-05-20	2000	5	14.1	_		_
2000-05-21	2000	5	12.2	_		_
2000-05-22	2000	5	10.9	_		_
2000-05-23	2000	5	8.9	_		_
2000-05-24	2000	5	6.9	_		_
2000-05-25	2000	5	6.3	_		_
2000-05-26	2000	5	5.6	_		_
2000-05-27	2000	5	3	_		_
2000-05-28	2000	5	1.7	_		_
2000-05-29	2000	5	0	_		_
2000-05-30	2000	5	0	_		_
2000-05-31	2000	5	0	r		_
2000-06-01	2000	6	0	r		_
2000-06-02	2000	6	0	r		_
2000-06-03	2000	6	0	r		_
2000-06-04	2000	6	0	r		_
2000-06-05	2000	6	0	r		_
2000-06-06	2000	6	0	r		_
2000-06-07	2000	6	0	r		_
2000-06-08	2000	6	0	r		_
2000-06-09	2000	6	0	r		_
2000-06-10	2000	6	0	r		_
2000-06-11	2000	6	0	r		_
2000-06-12	2000	6	0	r		_
2000-06-13	2000	6	0	r		_
2000-06-14	2000	6	0	r		_
2000-06-15	2000	6	0	r		_
2000-06-16	2000	6	0	r		_
2000-06-17	2000	6	0	r		_
2000-06-18	2000	6	0	r		_
2000-06-19	2000	6	0	r		_
2000-06-20	2000	6	0	r		_
2000-06-21	2000	6	0	r		_
2000-06-22	2000	6	0	r		_
2000-06-23	2000	6	0	r		_
2000-06-24	2000	6	0	r		_
2000-06-25	2000	6	0	r		_
2000-06-26	2000	6	0	r		_
2000-06-27	2000	6	0	r		_
2000-06-28	2000	6	0	r		_
2000-06-29	2000	6	0	r		_
2000-06-30	2000	6	0	r		_
2000-07-01	2000	7	0	r		_
2000-07-02	2000	7	0	r		_
2000-07-03	2000	7	0	r		_
2000-07-04	2000	7	0	r		_
2000-07-05	2000	7	0	r		_
2000-07-06	2000	7	0	r		_
2000-07-07	2000	7	0	r		_
2000-07-08	2000	7	0	r		_
2000-07-09	2000	7	0	r		_
2000-07-10	2000	7	0	r		_
2000-07-11	2000	7	0	r		_
2000-07-12	2000	7	0	r		_
2000-07-13	2000	7	0	r		_
2000-07-14	2000	7	0	r		_
2000-07-15	2000	7	0	r		_
2000-07-16	2000	7	0	r		_
2000-07-17	2000	7	0	r		_
2000-07-18	2000	7	0	r		_
2000-07-19	2000	7	0	r		_
2000-07-20	2000	7	0	r		_
2000-07-21	2000	7	0	r		_
2000-07-22	2000	7	0	r		_
2000-07-23	2000	7	0	r		_
2000-07-24	2000	7	0	r		_
2000-07-25	2000	7	0	r		_
2000-07-26	2000	7	0	r		_
2000-07-27	2000	7	0	r		_
2000-07-28	2000	7	0	r		_
2000-07-29	2000	7	0	r		_
2000-07-30	2000	7	0	r		_
2000-07-31	2000	7	0	r		_
2000-08-01	2000	8	0	r		_
2000-08-02	2000	8	0	r		_
2000-08-03	2000	8	0	r		_
2000-08-04	2000	8	0	r		_
2000-08-05	2000	8	0	r		_
2000-08-06	2000	8	0	r		_
2000-08-07	2000	8	0	r		_
2000-08-08	2000	8	0	r		_
2000-08-09	2000	8	0	r		_
2000-08-10	2000	8	0	r		_
2000-08-11	2000	8	0	r		_
2000-08-12	2000	8	0	r		_
2000-08-13	2000	8	0	r		_
2000-08-14	2000	8	0	r		_
2000-08-15	2000	8	0	r		_
2000-08-16	2000	8	0	r		_
2000-08-17	2000	8	0	r		_
2000-08-18	2000	8	0	r		_
2000-08-19	2000	8	0	r		_
2000-08-20	2000	8	0	r		_
2000-08-21	2000	8	0	r		_
2000-08-22	2000	8	0	r		_
2000-08-23	2000	8	0	r		_
2000-08-24	2000	8	0	r		_
2000-08-25	2000	8	0	r		_
2000-08-26	2000	8	0	r		_
2000-08-27	2000	8	0	r		_
2000-08-28	2000	8	0	r		_
2000-08-29	2000	8	0	r		_
2000-08-30	2000	8	0	r		_
2000-08-31	2000	8	0	r		_
2000-09-01	2000	9	0	_		_
2000-09-02	2000	9	0	_		_
2000-09-03	2000	9	0	_		_
2000-09-04	2000	9	0	r		_
2000-09-05	2000	9	0	r		_
2000-09-06	2000	9	0	r		_
2000-09-07	2000	9	0	r		_
2000-09-08	2000	9	0	r		_
2000-09-09	2000	9	0	r		_
2000-09-10	2000	9	0	r		_
2000-09-11	2000	9	0	r		_
2000-09-12	2000	9	0	_		_
2000-09-13	2000	9	0	r		_
2000-09-14	2000	9	0	r		_
2000-09-15	2000	9	0	r		_
2000-09-16	2000	9	0	r		_
2000-09-17	2000	9	0	r		_
2000-09-18	2000	9	0	r		_
2000-09-19	2000	9	0	r		_
2000-09-20	2000	9	0	r		_
2000-09-21	2000	9	0	r		_
2000-09-22	2000	9	0	r		_
2000-09-23	2000	9	0	r		_
2000-09-24	2000	9	0	r		_
2000-09-25	2000	9	0	r		_
2000-09-26	2000	9	0	r		_
2000-09-27	2000	9	0	r		_
2000-09-28	2000	9	0	r		_
2000-09-29	2000	9	0	r		_
2000-09-30	2000	9	0	r		_
2000-10-01	2000	10	0	r		_
2000-10-02	2000	10	0	r		_
2000-10-03	2000	10	0	r		_
2000-10-04	2000	10	0	r		_
2000-10-05	2000	10	0	r		_
2000-10-06	2000	10	0	r		_
2000-10-07	2000	10	0	r		_
2000-10-08	2000	10	0	r		_
2000-10-09	2000	10	0	r		_
2000-10-10	2000	10	1.1	_		_
2000-10-11	2000	10	1.1	_		_
2000-10-12	2000	10	1.1	_		_
2000-10-13	2000	10	1.1	_		_
2000-10-14	2000	10	1.1	_		_
2000-10-15	2000	10	0.4	_		_
2000-10-16	2000	10	0.4	_		_
2000-10-17	2000	10	0	_		_
2000-10-18	2000	10	0	_		_
2000-10-19	2000	10	0	_		_
2000-10-20	2000	10	0	_		_
2000-10-21	2000	10	0	_		_
2000-10-22	2000	10	0	_		_
2000-10-23	2000	10	0	_		_
2000-10-24	2000	10	0	_		_
2000-10-25	2000	10	0	_		_
2000-10-26	2000	10	1.1	_		_
2000-10-27	2000	10	1.1	_		_
2000-10-28	2000	10	1.7	_		_
2000-10-29	2000	10	2.4	_		_
2000-10-30	2000	10	3	_		_
2000-10-31	2000	10	3	_		_
